date,shipping_id,status,ship_service_level,estimated_delivery_date,fulfilled_by,update_date
2019-12-05,59816,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59817,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59818,Delivered to buyer,Standard,2019-12-13,DHL,
2019-12-05,59819,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59820,Delivered to buyer,Standard,2019-12-13,Quickshift Fulfillment,
2019-12-05,59821,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59822,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59823,Delivered to buyer,Standard,2019-12-10,,
2019-12-05,59824,Delivered to buyer,Standard,2019-12-11,,
2019-12-05,59825,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59826,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59827,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59828,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59829,Delivered to buyer,Expedited,2019-12-08,,
2019-12-05,59830,Cancelled,Expedited,,,
2019-12-05,59831,Cancelled,Standard,,Prozo,
2019-12-05,59832,Delivered to buyer,Standard,2019-12-11,Easy Ship,
2019-12-05,59833,Delivered to buyer,Standard,2019-12-12,Prozo,
2019-12-05,59834,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59835,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59836,Delivered to buyer,Standard,2019-12-12,,
2019-12-05,59837,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59838,Cancelled,Expedited,,,
2019-12-05,59839,Delivered to buyer,Standard,2019-12-11,DHL,
2019-12-05,59840,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-05,59841,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59842,Delivered to buyer,Standard,2019-12-12,,
2019-12-05,59843,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59844,Cancelled,Expedited,,,
2019-12-05,59845,Delivered to buyer,Expedited,2019-12-08,,
2019-12-05,59846,Cancelled,Standard,,Shiprocket Fulfillment,
2019-12-05,59847,Delivered to buyer,Standard,2019-12-12,,
2019-12-05,59848,Pending,Standard,2019-12-11,,
2019-12-05,59849,Cancelled,Standard,,Quickshift Fulfillment,
2019-12-05,59850,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59851,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59852,Delivered to buyer,Standard,2019-12-13,Prozo,
2019-12-05,59853,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-05,59854,Cancelled,Expedited,,,
2019-12-05,59855,Delivered to buyer,Standard,2019-12-11,Quickshift Fulfillment,
2019-12-05,59856,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59857,Delivered to buyer,Expedited,2019-12-08,,
2019-12-05,59858,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59859,Delivered to buyer,Standard,2019-12-10,Prozo,
2019-12-05,59860,Cancelled,Expedited,,,
2019-12-05,59861,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59862,Delivered to buyer,Standard,2019-12-12,DHL,
2019-12-05,59863,Delivered to buyer,Standard,2019-12-13,Prozo,
2019-12-05,59864,Cancelled,Standard,,,
2019-12-05,59865,Cancelled,Expedited,,,
2019-12-05,59866,Delivered to buyer,Standard,2019-12-13,,
2019-12-05,59867,Delivered to buyer,Standard,2019-12-10,,
2019-12-05,59868,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59869,Delivered to buyer,Standard,2019-12-10,DHL,
2019-12-05,59870,Delivered to buyer,Standard,2019-12-10,DHL,
2019-12-05,59871,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-05,59872,Delivered to buyer,Standard,2019-12-13,,
2019-12-05,59873,Delivered to buyer,Standard,2019-12-10,DHL,
2019-12-05,59874,Cancelled,Expedited,,,
2019-12-05,59875,Delivered to buyer,Expedited,2019-12-09,,
2019-12-05,59876,Delivered to buyer,Standard,2019-12-11,Prozo,
2019-12-05,59877,Delivered to buyer,Standard,2019-12-11,Easy Ship,
2019-12-05,59878,Delivered to buyer,Standard,2019-12-11,Prozo,
2019-12-05,59879,Delivered to buyer,Expedited,2019-12-07,,
2019-12-05,59880,Delivered to buyer,Expedited,2019-12-08,,
2019-12-05,59881,Delivered to buyer,Standard,2019-12-11,DHL,
2019-12-05,59882,Cancelled,Standard,,Prozo,
2019-12-05,59883,Delivered to buyer,Standard,2019-12-13,Prozo,
2019-12-06,59884,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59885,Delivered to buyer,Standard,2019-12-11,Quickshift Fulfillment,
2019-12-06,59886,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,59887,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-06,59888,Delivered to buyer,Standard,2019-12-13,Shiprocket Fulfillment,
2019-12-06,59889,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,59890,Delivered to buyer,Standard,2019-12-14,Prozo,
2019-12-06,59891,Delivered to buyer,Standard,2019-12-14,Easy Ship,
2019-12-06,59892,Delivered to buyer,Standard,2019-12-12,Easy Ship,
2019-12-06,59893,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59894,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59895,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59896,Delivered to buyer,Standard,2019-12-12,DHL,
2019-12-06,59897,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-06,59898,Delivered to buyer,Standard,2019-12-14,Shiprocket Fulfillment,
2019-12-06,59899,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,59900,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59901,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,59902,Cancelled,Expedited,,,
2019-12-06,59903,Delivered to buyer,Standard,2019-12-14,Shiprocket Fulfillment,
2019-12-06,59904,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59905,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,59906,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59907,Delivered to buyer,Standard,2019-12-13,Shiprocket Fulfillment,
2019-12-06,59908,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59909,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,59910,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,59911,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,59912,Delivered to buyer,Standard,2019-12-11,Prozo,
2019-12-06,59913,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,59914,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59915,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,59916,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59917,Cancelled,Standard,,Quickshift Fulfillment,
2019-12-06,59918,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59919,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59920,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59921,Cancelled,Standard,,Easy Ship,
2019-12-06,59922,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59923,Delivered to buyer,Standard,2019-12-12,Prozo,
2019-12-06,59924,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59925,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,59926,Delivered to buyer,Standard,2019-12-12,Prozo,
2019-12-06,59927,Cancelled,Expedited,,,
2019-12-06,59928,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,59929,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,59930,At logistics facility,Standard,2019-12-14,,
2019-12-06,59931,Cancelled,Expedited,,,
2019-12-06,59932,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,59933,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,59934,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59935,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59936,Delivered to buyer,Standard,2019-12-13,DHL,
2019-12-06,59937,Delivered to buyer,Standard,2019-12-11,Easy Ship,
2019-12-06,59938,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-06,59939,Delivered to buyer,Standard,2019-12-14,Easy Ship,
2019-12-06,59940,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59941,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,59942,Cancelled,Expedited,,,
2019-12-06,59943,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59944,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59945,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,59946,Delivered to buyer,Standard,2019-12-13,Prozo,
2019-12-06,59947,Delivered to buyer,Standard,2019-12-14,Easy Ship,
2019-12-06,59948,Cancelled,Standard,,,
2019-12-06,59949,Returned,Expedited,2019-12-08,,
2019-12-06,59950,Cancelled,Expedited,,,
2019-12-06,59951,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59952,Delivered to buyer,Standard,2019-12-13,Prozo,
2019-12-06,59953,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59954,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,59955,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,59956,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,59957,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59958,At logistics facility,Expedited,2019-12-08,,
2019-12-06,59959,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59960,Delivered to buyer,Standard,2019-12-12,Prozo,
2019-12-06,59961,Cancelled,Standard,,Shiprocket Fulfillment,
2019-12-06,59962,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59963,Delivered to buyer,Standard,2019-12-12,Shiprocket Fulfillment,
2019-12-06,59964,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59965,Delivered to buyer,Standard,2019-12-14,Quickshift Fulfillment,
2019-12-06,59966,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59967,Returned,Expedited,2019-12-09,,
2019-12-06,59968,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59969,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59970,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59971,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59972,Cancelled,Standard,,DHL,
2019-12-06,59973,Delivered to buyer,Standard,2019-12-14,DHL,
2019-12-06,59974,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,59975,Delivered to buyer,Standard,2019-12-13,Easy Ship,
2019-12-06,59976,Cancelled,Expedited,,,
2019-12-06,59977,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59978,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59979,Cancelled,Standard,,Easy Ship,
2019-12-06,59980,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59981,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59982,Delivered to buyer,Standard,2019-12-11,Prozo,
2019-12-06,59983,Delivered to buyer,Standard,2019-12-13,Easy Ship,
2019-12-06,59984,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,59985,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59986,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59987,Delivered to buyer,Standard,2019-12-12,Easy Ship,
2019-12-06,59988,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59989,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59990,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59991,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59992,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,59993,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,59994,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,59995,Delivered to buyer,Standard,2019-12-11,Easy Ship,
2019-12-06,59996,Delivered to buyer,Standard,2019-12-12,DHL,
2019-12-06,59997,Delivered to buyer,Standard,2019-12-14,Quickshift Fulfillment,
2019-12-06,59998,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,59999,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60000,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60001,Delivered to buyer,Standard,2019-12-13,Quickshift Fulfillment,
2019-12-06,60002,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60003,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,60004,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60005,Delivered to buyer,Standard,2019-12-11,Quickshift Fulfillment,
2019-12-06,60006,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60007,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60008,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60009,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60010,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60011,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60012,Delivered to buyer,Standard,2019-12-11,DHL,
2019-12-06,60013,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60014,Delivered to buyer,Standard,2019-12-12,DHL,
2019-12-06,60015,Delivered to buyer,Standard,2019-12-13,DHL,
2019-12-06,60016,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60017,Delivered to buyer,Standard,2019-12-13,Prozo,
2019-12-06,60018,Cancelled,Expedited,,,
2019-12-06,60019,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60020,Delivered to buyer,Standard,2019-12-14,Quickshift Fulfillment,
2019-12-06,60021,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60022,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60023,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60024,Delivered to buyer,Standard,2019-12-14,DHL,
2019-12-06,60025,Cancelled,Expedited,,,
2019-12-06,60026,Cancelled,Expedited,,,
2019-12-06,60027,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60028,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60029,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60030,Delivered to buyer,Standard,2019-12-12,DHL,
2019-12-06,60031,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,60032,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60033,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60034,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60035,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60036,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-06,60037,Delivered to buyer,Standard,2019-12-11,Quickshift Fulfillment,
2019-12-06,60038,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60039,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,60040,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60041,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60042,Delivered to buyer,Standard,2019-12-14,Prozo,
2019-12-06,60043,Delivered to buyer,Standard,2019-12-14,,
2019-12-06,60044,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60045,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,60046,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60047,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60048,Delivered to buyer,Standard,2019-12-13,DHL,
2019-12-06,60049,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60050,Cancelled,Standard,,,
2019-12-06,60051,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60052,Delivered to buyer,Standard,2019-12-12,Easy Ship,
2019-12-06,60053,Delivered to buyer,Standard,2019-12-11,Easy Ship,
2019-12-06,60054,Cancelled,Standard,,,
2019-12-06,60055,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,60056,Cancelled,Standard,,Prozo,
2019-12-06,60057,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60058,Delivered to buyer,Standard,2019-12-11,DHL,
2019-12-06,60059,Cancelled,Standard,,Shiprocket Fulfillment,
2019-12-06,60060,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60061,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60062,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,60063,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60064,At logistics facility,Expedited,2019-12-08,,
2019-12-06,60065,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60066,Delivered to buyer,Standard,2019-12-14,DHL,
2019-12-06,60067,Cancelled,Standard,,,
2019-12-06,60068,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,60069,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60070,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60071,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60072,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60073,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60074,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,60075,Delivered to buyer,Standard,2019-12-12,Quickshift Fulfillment,
2019-12-06,60076,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,60077,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60078,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60079,Delivered to buyer,Standard,2019-12-13,Prozo,
2019-12-06,60080,Cancelled,Expedited,,,
2019-12-06,60081,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60082,Delivered to buyer,Standard,2019-12-13,DHL,
2019-12-06,60083,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60084,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60085,Cancelled,Standard,,Easy Ship,
2019-12-06,60086,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60087,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60088,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60089,Cancelled,Standard,,,
2019-12-06,60090,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60091,Cancelled,Standard,,Quickshift Fulfillment,
2019-12-06,60092,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60093,Cancelled,Expedited,,,
2019-12-06,60094,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,60095,Cancelled,Expedited,,,
2019-12-06,60096,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60097,Cancelled,Standard,,Quickshift Fulfillment,
2019-12-06,60098,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60099,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,60100,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60101,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60102,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60103,Delivered to buyer,Standard,2019-12-12,Shiprocket Fulfillment,
2019-12-06,60104,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60105,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60106,Cancelled,Standard,,Easy Ship,
2019-12-06,60107,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,60108,Delivered to buyer,Standard,2019-12-11,Prozo,
2019-12-06,60109,Cancelled,Expedited,,,
2019-12-06,60110,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60111,Delivered to buyer,Standard,2019-12-12,Shiprocket Fulfillment,
2019-12-06,60112,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,60113,Cancelled,Standard,,DHL,
2019-12-06,60114,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60115,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60116,Cancelled,Expedited,,,
2019-12-06,60117,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60118,Delivered to buyer,Standard,2019-12-12,Shiprocket Fulfillment,
2019-12-06,60119,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60120,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60121,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60122,Delivered to buyer,Standard,2019-12-11,Shiprocket Fulfillment,
2019-12-06,60123,Delivered to buyer,Standard,2019-12-12,DHL,
2019-12-06,60124,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,60125,Delivered to buyer,Standard,2019-12-14,Shiprocket Fulfillment,
2019-12-06,60126,Delivered to buyer,Standard,2019-12-12,Easy Ship,
2019-12-06,60127,Cancelled,Expedited,,,
2019-12-06,60128,Delivered to buyer,Standard,2019-12-12,Prozo,
2019-12-06,60129,Delivered to buyer,Standard,2019-12-12,Shiprocket Fulfillment,
2019-12-06,60130,Delivered to buyer,Standard,2019-12-12,Prozo,
2019-12-06,60131,Delivered to buyer,Expedited,2019-12-10,,
2019-12-06,60132,Delivered to buyer,Standard,2019-12-12,DHL,
2019-12-06,60133,Delivered to buyer,Standard,2019-12-11,,
2019-12-06,60134,Delivered to buyer,Standard,2019-12-13,Shiprocket Fulfillment,
2019-12-06,60135,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60136,Delivered to buyer,Standard,2019-12-12,Shiprocket Fulfillment,
2019-12-06,60137,Cancelled,Standard,,,
2019-12-06,60138,Delivered to buyer,Standard,2019-12-13,,
2019-12-06,60139,Delivered to buyer,Expedited,2019-12-09,,
2019-12-06,60140,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60141,Delivered to buyer,Standard,2019-12-12,,
2019-12-06,60142,Delivered to buyer,Expedited,2019-12-08,,
2019-12-06,60143,Delivered to buyer,Standard,2019-12-11,Quickshift Fulfillment,
2019-12-06,60144,Cancelled,Expedited,,,
2019-12-07,60145,Cancelled,Expedited,,,
2019-12-07,60146,Delivered to buyer,Standard,2019-12-14,DHL,
2019-12-07,60147,Cancelled,Expedited,,,
2019-12-07,60148,Cancelled,Standard,,Easy Ship,
2019-12-07,60149,Delivered to buyer,Expedited,2019-12-09,,
2019-12-07,60150,Delivered to buyer,Expedited,2019-12-09,,
2019-12-07,60151,Delivered to buyer,Expedited,2019-12-10,,
2019-12-07,60152,Delivered to buyer,Expedited,2019-12-09,,
2019-12-07,60153,Delivered to buyer,Expedited,2019-12-10,,
2019-12-07,60154,Delivered to buyer,Expedited,2019-12-11,,
2019-12-07,60155,Delivered to buyer,Standard,2019-12-13,Quickshift Fulfillment,
2019-12-07,60156,Delivered to buyer,Standard,2019-12-14,Quickshift Fulfillment,
